mz,mzmin,mzmax,rt,rtmin,rtmax,npeaks,PA14_Si11_10uM,PA14_Si11_4uM,PA14_Si11_8uM,ms_level,X1,X2,X3,X4,X5,X6,X7,X8,X9,isotopes,adduct,pcgroup
188.0704993,188.0703949,188.0707398,366.1358948,365.7862854,366.5985718,9,3,3,3,1,39046.6135,37800.98374,39211.15109,34396.85091,34355.87094,36726.80108,36857.0048,37879.75179,37564.61344,,[M+K]+ 149.107 [M+Na]+ 165.081 [M+H]+ 187.063,149
189.1485648,189.1484684,189.1488012,1009.02655,1008.778687,1009.262329,9,3,3,3,1,16829.40924,16481.718,17190.35735,16489.41084,14845.82697,16541.19672,17061.795,15336.33838,16857.96222,,,11
189.091069,189.0908964,189.0912863,916.0716553,916.0210571,916.4950562,6,3,0,3,1,10575.91731,10326.39591,11072.53,3946.29166,5403.077278,5364.243469,11137.48438,11528.51135,12306.85,,,29
189.069853,189.0696903,189.0700762,680.1569214,679.9442749,680.2377319,5,2,0,3,1,10745.3216,10688.69482,9882.155636,4731.043773,5307.321786,4884.982865,13156.40236,14051.74306,13874.20903,,,2
190.911839,190.9116664,190.9123461,66.08479001,66.03890228,66.33599854,8,3,2,3,1,5294.291667,5206.552143,4949.242333,1711.323765,5601.207385,5230.8029,5767.034154,5394.2065,5379.3665,,,346
191.0096911,191.0094877,191.0100015,507.433,507.178009,508.1486511,9,3,3,3,1,22505.7196,22876.27159,23069.184,14229.08,13412.23158,14715.61682,19273.87538,20384.31684,20802.07606,,[M+K]+ 152.045,8
191.0483395,191.0480559,191.0486729,83.65492249,83.42288971,83.914,9,3,3,3,1,21672.06897,21027.94015,22290.67077,20735.22579,19144.8217,20552.92474,21567.95957,22387.31503,21103.42788,,,86
191.0855608,191.0854345,191.08577,680.2237549,679.7420654,681.4788208,9,3,3,3,1,254579.4712,250535.8664,250984.5762,131469.5366,127955.4565,131644.7013,278697.886,285618.787,282650.8213,,[M+H-CH4]+ 206.11,2
192.0242786,192.0241309,192.024405,69.892,69.62167358,70.4066925,9,3,3,3,1,10740.21886,10600.89762,10828.25991,9017.221565,10740.40805,11058.31782,11386.80917,11385.30909,10599.52727,,,92
192.0908299,192.0906872,192.0910273,680.2237549,679.9442749,681.4788208,9,3,3,3,1,59734.1426,58774.65154,59475.62634,30734.66554,31363.85303,32144.47649,66665.15478,67972.91198,68338.1678,,[M+H-CH3]+ 206.11,2
193.1006156,193.1005534,193.1008821,680.2237549,679.9442749,681.4788208,9,3,3,3,1,38706.7759,38557.87126,39230.58654,20061.37375,20398.389,20542.14083,43942.11744,45302.97951,44770.35941,,[M+H-CH2]+ 206.11 [M+H-CH4]+ 208.126,2
195.1226158,195.1224536,195.1228299,337.796,337.619873,337.9754944,9,3,3,3,1,14625.49725,14293.94081,14035.2944,21270.70606,22128.04627,21797.14403,12607.33034,12632.83214,13620.5129,,[M+H]+ 194.115,117
195.087703,195.0875484,195.0879318,438.1187134,437.976593,438.363739,9,3,3,3,1,247131.1398,244150.1536,254246.4453,220528.6279,230423.2676,236806.167,237030.4422,238080.1202,245191.1535,[29][M]+,[M+H]+ 194.08,44
195.065263,195.0651184,195.0654328,516.4886475,516.3179321,517.0836792,9,3,3,3,1,1904488.182,1893871.45,1883898.738,944188.8011,910101.3801,947292.5169,1612741.531,1793454.196,1799798.772,[30][M]+,[M+H]+ 194.057,14
196.0949127,196.0947097,196.0951126,72.694,72.42897034,72.70571136,9,3,3,3,1,8435.571182,8453.00568,8125.8064,8076.994379,8232.42,8369.828815,8209.783615,7691.906455,8614.5332,,,320
196.0906664,196.0904773,196.0908596,438.1187134,437.8396606,438.363739,9,3,3,3,1,22838.252,22007.49446,23102.65806,19671.09022,21505.425,22142.79979,21340.28154,22265.27531,22751.87226,[29][M+1]+,,44
196.0686641,196.068495,196.0688366,516.4448853,516.3179321,517.0836792,9,3,3,3,1,212016.4298,209920.7664,211218.2104,106428.1813,105052.5111,106636.6962,181695.0878,201952.4809,201299.6583,[30][M+1]+,,14
196.8778259,196.8773876,196.8780664,67.84932709,67.58027649,67.87580872,9,3,3,3,1,9443.149059,10075.34495,10388.07286,8723.549048,11117.93178,11005.26289,10644.61829,11274.24333,11226.13733,,[M+K]+ 157.915,85
197.0185549,197.0183239,197.0186678,507.433,507.1538696,507.895752,9,3,3,3,1,40758.08658,41216.40109,42552.105,36927.09334,36104.49512,36458.1272,39978.896,41807.601,42003.53717,,[M+2Na-H]+ 152.045,8
197.0705554,197.070296,197.0706735,516.4886475,516.3179321,516.8356323,9,3,3,3,1,26433.02054,25540.497,25796.90289,12420.58103,12254.86432,13045.58193,22018.21405,25169.85654,24688.53082,[30][M+2]+,,14
197.07095,197.0707962,197.0711716,662.1235518,661.8532715,662.6449585,8,3,2,3,1,21642.12407,22117.95877,22963.72248,23825.18367,22589.88428,10750.29273,24447.35072,24098.7055,24599.32536,,,209
198.0913742,198.0911808,198.0916779,869.956,869.9349976,870.2183228,9,3,3,3,1,40365.63692,40470.04785,40620.093,61557.45805,59164.15417,60517.17718,60924.45785,62383.93921,61958.96884,,[M+Na+NH3]+ 158.064,13
199.0960548,199.0958972,199.096248,869.9631379,869.9433594,870.2183228,6,0,3,3,1,6982.537519,6950.894995,7060.72855,10928.01379,10966.15755,11315.36269,11290.04535,10810.69719,11255.76174,,,13
200.2009258,200.200815,200.2011822,930.8894653,930.8572998,931.1313477,9,3,3,3,1,15646.16661,15162.42605,16028.55137,15695.01033,16346.90107,16224.885,15187.91857,15019.8265,15857.842,,,240
202.0777352,202.0775868,202.0779146,680.0737305,679.7414551,680.2377319,6,3,0,3,1,13202.707,13345.28071,13799.27524,8243.38713,6495.90821,5438.036299,18499.58887,18358.4422,18316.08133,,,2
203.0853172,203.0852403,203.0855513,680.2237549,679.7420654,681.4788208,9,3,3,3,1,36009.96768,36002.58334,35172.63369,19495.22925,19298.2735,19577.4316,43702.20834,43712.50214,43753.76862,,,2
204.0929613,204.0928064,204.0932041,680.2237549,679.9905396,681.4788208,9,3,3,3,1,41858.02661,42414.47867,42436.83463,22704.20489,22056.30343,22712.58331,49315.75031,50784.23415,51231.50077,,,2
205.0970827,205.0969472,205.0973994,366.1358948,365.801,366.5985718,9,3,3,3,1,23388.56612,22263.87371,23371.509,19738.14297,20824.76025,21443.30213,21402.82771,22269.7711,22687.63383,,[M+K+NH3]+ 149.107 [M+Na+NH3]+ 165.081 [M+H+NH3]+ 187.063,149
205.1010205,205.1008497,205.1012453,680.2237549,679.7420654,681.4788208,9,3,3,3,1,87226.75317,84980.07985,86892.8239,43679.00733,44757.91895,45785.51495,98705.32419,99935.0931,99629.34695,,[M+H-C2H4]+ 232.126,2
206.1045828,206.1044243,206.1047147,680.2108154,679.9910889,680.2431641,6,3,0,3,1,13864.44326,13773.92338,14044.352,6227.753764,5368.065916,4669.39157,16143.52232,16970.26133,16698.35549,,,2
207.1590727,207.1590104,207.1593665,564.2541504,563.885376,564.5109253,9,3,3,3,1,84863.51486,82288.23163,82008.88564,51050.77749,57906.8,57273.054,50559.01178,55653.528,55910.83246,[31][M]+,[M+H]+ 206.152,35
207.116753,207.1165174,207.1169751,680.2237549,679.9442749,681.4788208,9,3,3,3,1,34466.13225,34330.07025,33429.69862,17057.55857,17498.43417,17888.8725,37833.74117,38369.80098,38320.79483,,[M+H]+ 206.11,2
207.0553174,207.0552264,207.0555634,689.6217957,689.5809937,689.877,8,3,3,2,1,11205.55085,10558.53,10461.69625,10882.10537,11321.77525,11052.23934,11157.43153,10725.33924,10924.71,,[M+H-H2O]+ 224.059,119
208.1626807,208.1624805,208.16271,564.2541504,563.9812622,564.5109253,3,3,0,0,1,9604.1475,9218.951,8677.034348,3618.641686,4946.871948,5654.661051,3127.025011,5621.052105,6017.296283,[31][M+1]+,,35
211.086555,211.0864073,211.086818,387.947998,387.6910095,388.2019958,9,3,3,3,1,112913.6008,104022.9929,108739.4314,105617.5941,102173.4,108703.3862,107580.6686,103037.8628,104636.1004,,,97
212.1068948,212.1068403,212.1069473,870.0844727,869.9433594,870.2183228,6,0,3,3,1,7021.12687,6900.18555,6972.541372,10938.32197,11015.55637,10339.80535,11463.72611,11286.15668,11408.44941,,[M+H-C2H4]+ 239.129,13
213.1460612,213.1459852,213.146253,666.7335815,666.6630249,667.2310791,7,1,3,3,1,9237.022552,8833.726858,8574.885,7577.733103,8996.6016,8590.182545,9823.896108,9883.680833,9225.696944,,,282
214.0513019,214.0510107,214.0515391,74.73130798,74.63514709,74.74712372,9,3,3,3,1,13238.34,13049.05925,12639.40971,13006.63069,12765.97703,12913.42124,11971.59164,12667.96865,12146.80091,,[M+2H]2+ 426.088,361
216.0631459,216.0629513,216.063272,70.66584015,70.63036346,70.91752625,9,3,3,3,1,10823.55193,10339.8152,11155.97375,10782.00713,12072.65052,11963.11221,10590.022,11274.40493,10917.35772,,[M+K+HCOOH]+ 131.084 [M+Na+HCOOH]+ 147.058 [M+H+HCOOH]+ 169.039,318
216.0879959,216.087748,216.088269,420.5455627,420.2961426,420.5545959,9,3,3,3,1,596594.812,585511.6564,596402.4,228680.9797,241542.6552,245276.0063,569166.5032,567244.3172,571324.0204,[32][M]+,,28
216.1382985,216.1378653,216.1385293,665.6849365,665.442688,665.9179077,9,3,3,3,1,16357.59753,15502.41548,16178.1535,16172.7115,16345.96706,15142.54548,16610.06633,16795.70916,16612.77091,,,213
216.9226151,216.9224131,216.923089,66.58840942,66.2964325,66.60547638,8,3,2,3,1,11095.736,11062.33477,11619.98233,4059.046629,10969.28,10421.838,10716.63,10977.5525,10928.61746,,[M+Na]+ 193.932,138
217.1045771,217.1043957,217.104888,337.8072815,337.619873,338.0234375,9,3,3,3,1,40801.05909,41073.13986,40464.18926,55190.65263,56941.28119,57451.92489,34225.32222,38222.84838,38221.77814,,[M+Na]+ 194.115,117
217.0908825,217.0906024,217.0911573,420.4830627,420.2961426,420.5545959,9,3,3,3,1,71943.83335,72440.75349,72883.62162,28029.16527,29322.57969,28578.27944,68987.50083,69369.73077,69710.37883,[32][M+1]+,,28
217.0472243,217.0470422,217.0473795,516.5166016,516.3179321,517.0836792,9,3,3,3,1,782842.4377,776921.2547,767482.8869,383207.4769,369880.1416,376955.3999,686553.9648,758370.3242,752603.5496,[33][M]+,[M+Na]+ 194.057,14
217.1012054,217.1009102,217.1013523,680.2237549,679.9442749,681.4788208,9,3,3,3,1,17122.23979,17837.08077,18206.26731,9667.671267,9951.109412,10377.43187,22310.81726,21813.85251,21778.45652,,[M+H-CH4]+ 232.126,2
217.0695024,217.0694301,217.0696978,438.0665283,437.8396606,438.128,6,0,3,3,1,6201.334144,6430.829848,6504.110219,8037.726316,8366.457708,8138.83788,6501.188143,6397.859556,6515.643526,,[M+Na]+ 194.08,44
218.1023109,218.1022535,218.102573,916.0799561,916.0210571,916.3468628,9,3,3,3,1,34228.58159,32885.59269,32958.3484,15583.14139,14367.29,16264.84036,31227.00025,31687.575,32623.25676,,,29
218.0506178,218.05039,218.0508366,516.5899658,516.3179321,517.0836792,9,3,3,3,1,89126.40283,88294.04518,88932.27133,44535.08706,42328.74813,42976.589,79041.88286,88795.45303,87529.96303,[33][M+1]+,,14
218.1089646,218.1088323,218.1092238,680.2237549,679.9442749,681.4788208,9,3,3,3,1,89000.57576,87373.21569,89772.40088,45867.73824,45542.84584,46686.23211,100281.2738,100780.252,103131.9064,[34][M]+,[M+H-CH3]+ 232.126,2
218.211457,218.2112557,218.2117788,570.6311035,570.6089478,571.1328735,9,3,3,3,1,13864.55373,13446.06469,13137.14468,9624.313034,9179.379375,9596.717308,8257.405615,9292.14963,9031.76,,,245
219.1124744,219.112237,219.1125452,680.0737305,679.7414551,680.2377319,6,3,0,3,1,14647.32824,14779.75011,15279.68931,7365.914591,6405.166258,6826.075663,18094.427,18231.3968,17438.58908,[34][M+1]+,,2
219.0524498,219.0523117,219.0526293,516.6395264,516.3417358,517.0836792,6,3,0,3,1,9887.086222,10300.3785,10570.72159,4118.623846,2805.80413,2454.895854,9244.953231,10254.35628,9773.39348,[33][M+2]+,,14
221.0807869,221.080557,221.0810199,696.9854126,696.7490845,697.0245361,9,3,3,3,1,20906.9835,19484.81544,19994.132,7674.93324,7510.945556,7749.96,18658.15903,19449.17985,19028.72294,,,203
223.0534412,223.0530829,223.05373,384.6522827,384.381,385.0992432,9,3,3,3,1,12509.01338,12803.80725,12953.79193,12390.34145,11657.8644,12516.12225,12699.45993,12002.69811,13074.789,,,244
223.0637043,223.0634654,223.063845,733.2198181,732.941,734.5799561,8,3,2,3,1,12020.58851,11616.84008,11872.63453,18565.47973,19150.11032,13973.57009,19115.79867,17670.99,18853.425,,[M+H-H2O]+ 240.068,220
223.0635767,223.0635094,223.0638635,880.920166,880.8916016,881.1754761,6,0,3,3,1,6370.264221,5835.512436,5817.57733,11671.044,10726.401,11039.35975,10559.19223,10115.09053,10027.68503,,,188
224.0817489,224.0816068,224.0821193,640.5372009,640.3497925,640.721,8,3,2,3,1,11143.44297,10837.245,11386.04875,10369.858,10537.38018,6900.5011,11161.62703,10295.09284,11464.20653,,,259
225.0659879,225.0657096,225.0661194,689.6140747,689.3553467,689.877,9,3,3,3,1,69834.27568,66994.9156,67188.94293,63720.14743,65055.81157,65843.17619,65251.25095,66060.07116,67327.05079,[35][M]+,[M+H]+ 224.059,119
226.0692182,226.0691095,226.0693918,689.6719971,689.3494263,689.8842773,6,2,1,3,1,9735.824757,9549.41229,9342.055714,7231.928439,7825.087635,9095.949263,8559.031324,9880.385385,8555.316968,[35][M+1]+,,119
226.1801391,226.1799349,226.1804122,701.0922852,701.081,701.3543701,9,3,3,3,1,28990.6344,28575.75534,28930.515,26450.81156,27000.69531,26478.17582,27634.78594,26938.61303,27624.53681,,[M+H-H2O]+ 243.184,179
226.9514997,226.9512252,226.9520159,65.57702637,65.52590942,65.83206177,9,3,3,3,1,61556.966,59939.67111,60796.95556,53963.50667,64751.75417,65585.26468,64478.535,65105.80459,63404.44471,,[3M+2Na]2+ 135.975 [M+Na+NaCOOH]+ 135.975,83
226.9516326,226.9514786,226.952334,1639.973511,1639.909302,1640.243652,9,3,3,3,1,343923.7572,348005.2446,346231.5438,286000.1071,289919.9407,292896.4846,274499.3707,304970.1895,309322.5612,,[3M+2Na]2+ 135.975 [M+Na+NaCOOH]+ 135.975,32
226.951695,226.9514198,226.9519083,1207.141968,1206.18042,1207.449341,5,3,0,2,1,450023.9157,462627.5369,499136.5103,422753.0238,370609.5722,379857.683,369273.846,418646.8336,387614.1473,,,98
226.951537,226.9515239,226.951544,4.939370155,4.931148529,5.228487492,3,3,0,0,1,2408955.184,2417763.685,2465131.588,1558.045521,1389.958721,3673.027464,979.1153429,1614.427393,2557.301696,[36][M]+,[M+Na+NaCOOH]+ 135.975,20
227.9550073,227.955001,227.9550324,4.939370155,4.931148529,5.228487492,3,3,0,0,1,84699.32415,85192.20706,88260.06876,NA,NA,NA,NA,NA,NA,[36][M+1]+,,20
228.1958256,228.1956958,228.1961219,758.3633423,757.270813,758.4764404,7,3,2,2,1,69052.33172,68273.92088,68919.08982,62478.10124,66386.37846,50546.96227,51525.50341,63018.24447,63605.46843,,[M+H]+ 227.189,162
228.9558418,228.9558354,228.9558855,4.939370155,4.931148529,5.228487492,3,3,0,0,1,31364.22013,30894.21782,32360.11673,NA,NA,NA,NA,NA,NA,,[M+3H-C3H2O3]3+ 769.846,20
229.133818,229.1334625,229.133996,623.8832397,623.7481689,624.14,9,3,3,3,1,925566.1664,927399.6368,930060.6153,515619.261,482888.6427,530464.2783,884191.3818,890864.6705,897588.4468,[37][M]+,[M+H-HCOOH]+ 274.13,3
229.1410807,229.140994,229.1413831,564.1231689,563.885376,564.5048218,9,3,3,3,1,380302.9707,372150.4364,374351.6705,202420.3588,230178.314,231194.6668,215043.9624,239904.1593,238635.8255,[38][M]+,[M+Na]+ 206.152,35
229.5713658,229.5710797,229.5714611,537.2446289,536.5419312,537.2935791,5,3,0,2,1,12444.0859,12270.11613,12531.42394,5205.065062,5188.202284,5258.856333,4519.487775,10376.69193,10852.71622,,[3M+H+Na]2+ 145.052,1
230.1369978,230.136732,230.1372456,623.8832397,623.7481689,624.1266479,9,3,3,3,1,144011.8137,144121.1963,146725.2087,81626.48302,79617.00761,84451.50171,141763.7455,142063.2923,143504.0814,[37][M+1]+,,3
230.1444816,230.1443279,230.144743,564.1231689,563.885376,564.5048218,9,3,3,3,1,41651.85806,42384.24724,42434.76756,23056.37012,25183.67954,26121.41028,24162.71845,26715.20235,26427.8009,[38][M+1]+,,35
230.0938412,230.0935456,230.0939559,750.4468689,749.7675171,750.9812012,6,3,0,3,1,17479.52242,17069.75913,17872.20729,13487.32185,10183.09275,11892.34811,16680.52765,20341.10262,18785.95952,,[3M+H+K]2+ 140.065,16
231.1017061,231.101524,231.1018704,750.5266724,750.4140015,750.76,9,3,3,3,1,2605510.169,2571255.851,2625681.807,1246020.25,1141744.378,1213760.797,2436688.53,2515922.118,2445762.64,[39][M]+,[M+H]+ 230.093,16
231.1169349,231.1166664,231.1170131,680.1773987,679.9905396,680.2377319,6,3,0,3,1,11643.77112,11090.17774,11341.95373,4480.837324,4221.55454,3797.560201,12860.6725,13757.91095,13124.48011,,[M+Na]+ 208.126,2
231.1402568,231.1400416,231.1404516,623.8207092,623.6326294,624.1328125,6,3,0,3,1,11550.59388,11107.7325,10496.93417,4897.281281,5015.03385,6286.006292,11204.00652,10981.414,11283.59822,[37][M+2]+,,3
231.6135342,231.6133067,231.6136075,81.62007141,81.40522766,81.69274902,9,3,3,3,1,12069.07874,11291.97937,12249.38609,11227.65239,11283.65952,11483.33426,10877.31104,10745.6326,11607.64118,,,183
232.1051452,232.1049771,232.1052966,750.5266724,750.2550049,750.76,9,3,3,3,1,404902.4515,397297.759,407740.4097,194779.0934,177731.4389,188647.7255,382123.6709,393109.984,378712.508,[39][M+1]+,,16
232.1330675,232.1327839,232.1332707,681.9760742,681.7376709,681.9945068,9,3,3,3,1,13072.04186,13348.24447,12898.07203,14932.37354,14537.94437,15263.66455,14380.32133,14962.2956,14551.01307,,,235
232.0968433,232.0967451,232.0969623,938.7753601,938.771,938.7778931,6,0,3,3,1,9923.75126,10431.71462,9801.44966,12147.46697,11190.079,11241.608,12202.388,11584.73745,11898.18118,,[M+Na]+ 209.103,5
232.8966176,232.8959698,232.8970009,66.58940125,66.55396271,66.82685852,9,3,3,3,1,18696.61569,18099.693,19098.514,15385.5935,17982.40123,17772.0365,17440.6945,18522.35077,18105.825,,[M+K]+ 193.932 [M+Na]+ 209.906,138
233.1075922,233.1074357,233.1078496,750.5057373,750.2550049,750.7307129,9,3,3,3,1,42576.27,41920.93757,43771.74281,20601.03788,20368.27062,20986.13161,41227.40773,42636.21046,41030.5445,[39][M+2]+,,16
233.1131388,233.1129387,233.1133657,77.28146362,76.8889389,77.28970337,9,3,3,3,1,11184.5517,11035.72584,11541.6756,11323.23642,11565.69377,10987.59232,10807.5601,10719.79517,12091.07586,,[M+H-CO2]+ 276.097,68
233.132575,233.1324087,233.1327696,680.2237549,679.7420654,681.4788208,9,3,3,3,1,1684331.015,1648089.211,1669493.956,822193.2535,806157.311,822568.0358,1749070.577,1778392.005,1769440.632,[40][M]+,[M+H]+ 232.126,2
234.1360119,234.1358421,234.1362282,680.2237549,679.7420654,681.4788208,9,3,3,3,1,333529.246,326700.7463,334580.2065,162150.5202,157092.0113,160883.0485,348070.9935,350414.7101,352702.2052,[40][M+1]+,,2
234.2063618,234.2062306,234.2066706,587.7114868,587.4415894,587.7490234,9,3,3,3,1,59860.37069,59140.25443,59887.64171,69039.39017,67329.07303,70031.42971,46358.56444,48110.19867,46754.28847,[41][M]+,,102
234.8938853,234.8936468,234.8944624,66.58840942,66.55396271,66.60547638,8,3,2,3,1,6865.783273,7089.786167,7216.257364,2482.012461,6934.9375,6765.748364,6932.614091,6953.216,6867.828,,[M+Na]+ 211.905,138
235.1392517,235.1391433,235.1395567,680.2237549,679.7420654,681.4788208,9,3,3,3,1,30620.46708,29005.65263,30188.98727,14622.99167,13151.52473,14577.2104,31783.23883,33053.66143,32067.31376,[40][M+2]+,,2
235.057634,235.0574572,235.0576792,516.7023315,516.5899658,517.0836792,6,3,0,3,1,11249.40246,10341.457,11485.2,6507.462527,5035.362079,4516.950857,11531.84571,12476.03908,12762.2016,,[M+2H-CH3]2+ 483.135,14
235.2097507,235.2095819,235.210118,587.672699,587.4415894,587.717,6,3,3,0,1,7068.672,7177.65888,6394.232087,9224.12,8268.048444,8451.576,5427.044035,6610.465446,6491.988672,[41][M+1]+,,102
237.5600523,237.5598214,237.5602327,537.2524719,536.5419312,537.2935791,8,3,3,2,1,91079.42237,88617.51947,88531.03385,40248.9699,40803.36837,41649.80644,25552.81295,78715.695,78664.58811,[42][M]2+,[3M+H+K]2+ 145.052,1
238.0616071,238.0614431,238.0618505,537.25,536.5419312,537.2717896,8,3,3,2,1,27750.02876,27007.92168,27006.64771,12104.14752,12178.51167,12743.5785,10560.95838,23429.91,23246.71282,[42][M+1]2+,,1
239.1490298,239.1487439,239.1492462,381.5215759,381.1124268,381.7231445,9,3,3,3,1,9415.004478,8946.7924,10142.88,21205.19961,21173.4657,23147.27715,11538.2665,11960.7136,12347.01173,,[M+H]+ 238.142,160
239.5709777,239.5707903,239.5713798,537.2485352,536.5419312,537.2717896,9,3,3,3,1,58349.57939,56434.27319,55567.68135,24291.75216,24737.6584,24981.53537,37866.47817,52252.19213,52882.61352,[43][M]2+,,1
240.0631577,240.0629843,240.0632655,507.4077148,507.178009,507.895752,9,3,3,3,1,58450.41171,57853.47574,59039.33349,28221.12624,27647.35448,29375.08303,46332.36364,50607.16933,50765.04303,[44][M]2+,[3M+H+Na]2+ 152.045,8
240.0725643,240.0722537,240.0727718,537.2446289,536.5419312,537.2717896,9,3,3,3,1,18064.4562,17038.77344,17322.23575,7439.18675,6860.722727,7215.531105,12916.20831,16050.50089,15571.84675,[43][M+1]2+,,1
240.1383133,240.1381673,240.1383636,869.9662476,869.9433594,870.211,6,0,3,3,1,7724.804931,7870.269442,7188.770873,11664.06469,11572.19459,12011.922,11637.28131,11856.222,11803.50575,,[M+H]+ 239.129,13
240.5643951,240.5643124,240.5646241,507.4130554,507.178009,507.895752,9,3,3,3,1,22600.74219,23135.86438,22901.04145,10521.73008,10727.42079,11408.93619,18510.64781,20299.94194,19218.2415,[44][M+1]2+,,8
240.5691797,240.5689873,240.5694868,537.25,536.5419312,537.2935791,8,3,3,2,1,20523.69527,19444.558,20184.49306,9519.850476,10515.673,10376.976,9951.038336,20134.97241,20230.33324,[43][M+2]2+,,1
241.081842,241.0816999,241.0822132,77.79141998,77.53812408,77.797,7,1,3,3,1,6918.663041,6828.114615,7493.582237,7810.715077,7956.99296,7148.110955,7315.138348,7856.102333,7096.047538,,,68
241.0625953,241.0622723,241.0629378,507.4103851,507.20578,507.895752,6,3,0,3,1,13888.12594,13182.44327,13522.0791,5091.365372,4994.852863,5576.836514,11501.31652,12218.47897,11021.68834,[44][M+2]2+,,8
242.1539841,242.1538397,242.1542968,785.3734741,785.3610229,785.5415039,9,3,3,3,1,268746.0885,266282.0875,270764.751,272577.464,266046.2183,277641.3196,276921.5853,283933.266,283112.9356,[45][M]+,,42
242.5620906,242.5617882,242.5622701,82.1721344,81.90715027,82.38053894,9,3,3,3,1,17862.4814,17830.78571,18360.02592,16603.056,17956.99917,17729.1465,15807.97174,16105.09357,16761.204,,,371
242.570109,242.5699112,242.5702746,737.6601868,737.5300903,739.119751,8,3,2,3,1,13036.04333,12772.10152,12493.79974,11122.3164,10770.82496,11558.65338,10979.42357,10287.8459,11145.16131,,[M+H+K]2+ 445.177,56
242.925468,242.9251996,242.9259804,65.83061981,65.78240967,66.0614624,9,3,3,3,1,59098.75835,58425.93882,59817.012,50750.91276,61963.7696,62354.87244,61631.28367,62239.54675,61399.87481,,[3M+2K]2+ 135.975 [M+K+NaCOOH]+ 135.975,83
242.9254756,242.9252158,242.9261299,1640.584839,1640.461,1640.745605,8,3,3,2,1,8136.388889,9001.052806,9051.737647,7350.603846,7157.545895,7771.65075,6532.916392,7493.83552,8251.29371,,[3M+2K]2+ 135.975 [M+K+NaCOOH]+ 135.975,32
243.0875568,243.0873963,243.0877717,555.4490356,555.3496704,555.6231079,9,3,3,3,1,7712.244476,7216.503429,8221.478571,7749.767045,7528.503333,7419.033333,5476.93355,7235.001091,6602.342889,,,256
243.1572396,243.1571344,243.157538,785.373,785.1170044,785.5415039,9,3,3,3,1,47658.65263,46809.68108,47990.45533,50545.30897,48252.38392,50602.33459,49200.15047,52068.36876,49482.43044,[45][M+1]+,,42
244.1907389,244.1904861,244.1908661,701.0946655,701.081,701.8127441,9,3,3,3,1,14591.0351,14060.75741,14764.1705,11264.88648,13230.23533,13705.49938,13347.79955,14041.01,14421.16963,,[M+H]+ 243.184,179
244.1696492,244.1694708,244.1699664,788.9343262,788.9269409,789.444,9,3,3,3,1,2046886.248,2038293.032,2070611.226,2124430.425,1667819.089,2114656.102,2100698.052,2138344.079,2105493.799,[46][M]+,,19
244.9240546,244.9237392,244.9241108,65.82730103,65.52590942,65.84858704,5,0,2,3,1,4244.187279,925.0151761,2678.340569,476.8433658,4191.8526,4745.9925,4453.575,4356.340455,4510.715727,,,83
245.1148236,245.1147154,245.1150866,860.0346069,859.782959,860.2784424,9,3,3,3,1,44792.22025,45127.77027,43539.05115,46227.60421,46070.13379,44963.80023,46587.1725,45322.96632,45807.57677,,,145
245.0784039,245.0783265,245.0787539,773.909668,773.2542725,773.925293,8,3,2,3,1,30608.23989,30679.51105,31311.35716,23397.27,23354.15069,21146.67912,24187.99662,25923.023,25256.54757,,,177
245.1077814,245.1074979,245.107864,882.723938,882.4419556,882.9472656,6,3,0,3,1,14081.80846,13542.21825,14737.72444,5137.54002,4704.477788,4243.144735,13589.33625,12995.56175,13973.51108,,,230
245.1731782,245.1728528,245.1733427,788.9343262,788.9269409,789.1968994,9,3,3,3,1,366170.5951,361681.0337,366152.3932,380486.1335,326070.4441,381001.7694,379598.9176,385000.7871,375187.365,[46][M+1]+,,19
245.6159166,245.6155765,245.6161214,919.5128174,919.1439209,919.9195557,9,3,3,3,1,10373.83958,10485.78919,9626.883037,11969.01411,12370.43333,12439.5284,9316.111606,10142.37,9810.406324,,[M+H+K]2+ 451.269,45
245.5914359,245.5912228,245.5917181,498.6609497,498.272,499.0361633,9,3,3,3,1,14875.74307,13303.7605,14036.77931,14072.12027,14021.9495,13715.12516,13247.60897,14085.792,14119.6757,,,238
245.5461929,245.5460215,245.5464485,537.2524719,536.5419312,537.2935791,8,3,3,2,1,71649.36671,70236.55473,71693.87475,32127.57075,32228.685,33186.92528,26211.23906,65557.29855,65942.84726,[47][M]2+,,1
246.047712,246.0475155,246.0480085,537.2485352,536.5419312,537.2717896,9,3,3,3,1,22220.21065,22832.87052,22023.46117,10120.368,10380.4806,10393.84033,18042.43906,22009.5171,21239.0331,[47][M+1]2+,,1
246.1760969,246.1758175,246.1763104,788.9340515,788.6727295,789.1968994,8,3,2,3,1,34729.16961,33213.506,33287.27224,35879.47211,13725.65074,34925.71579,35639.77778,36422.38646,35011.3566,[46][M+2]+,,19
246.6236724,246.6235428,246.6239532,977.231,976.9515381,977.7714233,9,3,3,3,1,21029.21046,21700.58664,22104.8848,21163.15385,20728.69692,20647.33666,20319.04516,20136.27508,20410.33628,,[M+H+K]2+ 453.284,34
246.5652584,246.5650878,246.5655414,537.2524719,536.5419312,537.2935791,8,3,3,2,1,51531.22118,50687.26946,50372.02032,32425.55453,30736.58845,31553.31724,17271.00851,51121.42061,50978.57829,[48][M]2+,,1
